応援	おうえん
応対	おうたい
応用	おうよう
恩	おん
恩恵	おんけい
下旬	げじゅん
仮定	かてい
嫁	よめ
架空	かくう
花嫁	はなよめ
過剰	かじょう
街角	まちかど
拡充	かくじゅう
拡張	かくちょう
殻	から
確信	かくしん
確率	かくりつ
隔てる	へだてる
学級	がっきゅう
楽器	がっき
活躍	かつやく
勘	かん
勘違い	かんちがい
感激	かんげき
看板	かんばん
緩い	ゆるい
鑑賞	かんしょう
間隔	かんかく
器具	きぐ
基地	きち
基盤	きばん
飢える	うえる
休養	きゅうよう
及ぼす	およぼす
恐縮	きょうしゅく
教養	きょうよう
興奮	こうふん
驚かす	おどろかす
句	く
郡	ぐん
系統	けいとう
継続	けいぞく
堅い	かたい
研修	けんしゅう
謙虚	けんきょ
賢明	けんめい
顕微鏡	けんびきょう
厳重	げんじゅう
古典	こてん
娯楽	ごらく
後輩	こうはい
ご無沙汰	ごぶさた
御覧	ごらん
公衆	こうしゅう
功績	こうせき
好き嫌い	すききらい
攻める	せめる
校舎	こうしゃ
綱	つな
項目	こうもく
高級	こうきゅう
恨み	うらみ
恨む	うらむ
鎖	くさり
催し	もよおし
砕く	くだく
削る	けずる
削除	さくじょ
索引	さくいん
撮影	さつえい
殺人	さつじん
司会	しかい
姿勢	しせい
市場	しじょう
氏名	しめい
紙幣	しへい
紫	むらさき
磁石	じしゃく
自衛	じえい
執筆	しっぴつ
斜め	ななめ
煮る	にる
受け入れる	うけいれる
寿命	じゅみょう
就任	しゅうにん
修繕	しゅうぜん
醜い	みにくい
縦	たて
縮める	ちぢめる
縮小	しゅくしょう
循環	じゅんかん
純粋	じゅんすい
巡る	めぐる
順序	じゅんじょ
初級	しょきゅう
初旬	しょじゅん
助教授	じょきょうじゅ
将棋	しょうぎ
小遣い	こづかい
焦点	しょうてん
鐘	かね
上級	じょうきゅう
上旬	じょうじゅん
載る	のる
蒸し暑い	むしあつい
飾り	かざり
振り	ふり
新幹線	しんかんせん
申請	しんせい
診断	しんだん
酢	す
図鑑	ずかん
垂直	すいちょく
推定	すいてい
水素	すいそ
杉	すぎ
澄む	すむ
寸法	すんぽう
整備	せいび
製作	せいさく
西暦	せいれき
惜しい	おしい
先端	せんたん
宣伝	せんでん
洗剤	せんざい
素人	しろうと
素直	すなお
創作	そうさく
倉庫	そうこ
爽やか	さわやか
葬式	そうしき
遭う	あう
太鼓	たいこ
妥当	だとう
体系	たいけい
体操	たいそう
対策	たいさく
滝	たき
但し	ただし
脱線	だっせん
弾	たま
地盤	じばん
中旬	ちゅうじゅん
丁目	ちょうめ
張り切る	はりきる
彫る	ほる
彫刻	ちょうこく
調整	ちょうせい
調節	ちょうせつ
定価	ていか
典型	てんけい
天才	てんさい
展開	てんかい
吐き気	はきけ
吐く	はく
統一	とういつ
透明	とうめい
瞳	ひとみ
峠	とうげ
特殊	とくしゅ
独り	ひとり
独り言	ひとりごと
縄	なわ
能率	のうりつ
派手	はで
俳句	はいく
鉢	はち
発射	はっしゃ
非難	ひなん
標識	ひょうしき
標準	ひょうじゅん
標本	ひょうほん
評論	ひょうろん
敷地	しきち
普及	ふきゅう
噴火	ふんか
文献	ぶんけん
文脈	ぶんみゃく
兵隊	へいたい
平凡	へいぼん
別荘	べっそう
保健	ほけん
包丁	ほうちょう
崩れる	くずれる
泡	あわ
縫う	ぬう
望遠鏡	ぼうえんきょう
膨らむ	ふくらむ
墨	すみ
本気	ほんき
盆	ぼん
摩擦	まさつ
免税	めんぜい
矢印	やじるし
愉快	ゆかい
只	ただ
幼稚	ようち
幼稚園	ようちえん
容器	ようき
要旨	ようし
浴室	よくしつ
欄	らん
寮	りょう
臨時	りんじ
鈴	すず
廊下	ろうか
冠	かんむり
脅かす	おどかす
消耗	しょうもう
天皇	てんのう
武士	ぶし
牧場	ぼくじょう
納める	おさめる
塊	かたまり
基準	きじゅん
悔しい	くやしい
炊く	たく
直径	ちょっけい
手帳	てちょう
整う	ととのう
載せる	のせる
響き	ひびき
付属	ふぞく
膨大	ぼうだい
湧く	わく
潜る	もぐる
沿い	ぞい
岬	みさき
やむを得ない	やむをえない
栓	せん
密	みつ
御洒落	おしゃれ
飴	あめ
一旦	いったん
因る	よる
下らない	くだらない
咳	せき
釜	かま
瓦	かわら
堪える	こらえる
汲む	くむ
蕎麦	そば
稽古	けいこ
繋がり	つながり
繋げる	つなげる
隙間	すきま
桁	けた
呉れ呉れも	くれぐれも
行成	いきなり
擦る	こする
疾っくに	とっくに
従姉妹	いとこ
狙う	ねらう
遡る	さかのぼる
揃う	そろう
潰れる	つぶれる
爪	つめ
吊る	つる
這う	はう
卑怯	ひきょう
被せる	かぶせる
撫でる	なでる
呆れる	あきれる
飽くまで	あくまで
姪	めい
儲かる	もうかる
餅	もち
流石	さすが
溜める	ためる
零れる	こぼれる
丼	どんぶり
唸る	うなる
嵌める	はめる
巫山戯る	ふざける
痒い	かゆい
睨む	にらむ
稍	やや
諄い	くどい
饂飩	うどん
或いは	あるいは
愈々	いよいよ
御数	おかず
切掛	きっかけ
芯	しん
一まず	ひとまず
物体無い	もったいない
蘇る	よみがえる
目出度い	めでたい
咥える	くわえる
生る	なる
注ぐ	つぐ
頷く	うなずく
あっさり	あっさり
いざ	いざ
きちっと	きちっと
きっちり	きっちり
くっきり	くっきり
ぐっと	ぐっと
しょっちゅう	しょっちゅう
じっくり	じっくり
すんなり	すんなり
てっきり	てっきり
でかい	でかい
どうにか	どうにか
どうやら	どうやら
ひょっと	ひょっと
ふらふら	ふらふら
ぶらぶら	ぶらぶら
ほっと	ほっと
ぼやく	ぼやく
ややこしい	ややこしい
ゆとり	ゆとり
なんだかんだ	なんだかんだ
入る	いる
はる	はる
見方	みかた
公開	こうかい
持てる	もてる
答	こたえ
動	どう
同	どう
読者	どくしゃ
問答	もんどう
有	ゆう
音	おん
風車	かざぐるま
仕上げ	しあげ
引き下げる	ひきさげる
着	ぎ
重	じゅう
一部	いちぶ
引き取る	ひきとる
苦しめる	くるしめる
向き	むき
私鉄	してつ
実質	じっしつ
商	しょう
申し出	もうしで
相	あい
電線	でんせん
流	りゅう
交わす	かわす
実情	じつじょう
演習	えんしゅう
下位	かい
巻	まき
期末	きまつ
喫茶	きっさ
権	けん
雇用	こよう
児	こ
指示	しじ
周	しゅう
初	はつ
蒸す	むす
造船	ぞうせん
兆	ちょう
内臓	ないぞう
符号	ふごう
了	りょう
付き	つき
埋まる	うずまる
兆し	きざし
仕掛け	しかけ
損なう	そこなう
割り当て	わりあて
頼み	たのみ
明白	めいはく
忠実	ちゅうじつ
悪	あく
悪化	あっか
圧倒	あっとう
圧迫	あっぱく
圧力	あつりょく
扱い	あつかい
暗殺	あんさつ
依然	いぜん
委託	いたく
意図	いと
意地	いじ
異議	いぎ
異動	いどう
異論	いろん
移行	いこう
移住	いじゅう
移民	いみん
衣装	いしょう
衣料	いりょう
遺跡	いせき
医院	いいん
育ち	そだち
一括	いっかつ
一切	いっさい
一帯	いったい
一変	いっぺん
一律	いちりつ
一連	いちれん
印鑑	いんかん
渦	うず
運営	うんえい
運賃	うんちん
運搬	うんぱん
運輸	うんゆ
運用	うんよう
映像	えいぞう
栄える	さかえる
英雄	えいゆう
衛生	えいせい
沿岸	えんがん
沿線	えんせん
演出	えんしゅつ
縁	えん
鉛	なまり
応急	おうきゅう
黄金	おうごん
下痢	げり
化合	かごう
化石	かせき
何より	なにより
加工	かこう
加入	かにゅう
加味	かみ
家計	かけい
家畜	かちく
果て	はて
河川	かせん
火星	かせい
花粉	かふん
荷	に
課題	かだい
過ち	あやまち
過疎	かそ
介護	かいご
介入	かいにゅう
会見	かいけん
会談	かいだん
解ける	ほどける
解除	かいじょ
解剖	かいぼう
回収	かいしゅう
回路	かいろ
改革	かいかく
改修	かいしゅう
改定	かいてい
改良	かいりょう
海峡	かいきょう
開催	かいさい
開拓	かいたく
開発	かいはつ
階級	かいきゅう
階層	かいそう
外貨	がいか
外観	がいかん
外相	がいしょう
外来	がいらい
概念	がいねん
街頭	がいとう
街道	かいどう
各種	かくしゅ
拡散	かくさん
格差	かくさ
核	かく
核心	かくしん
獲得	かくとく
確定	かくてい
確保	かくほ
確立	かくりつ
革新	かくしん
革命	かくめい
学芸	がくげい
学歴	がくれき
楽観	らっかん
楽譜	がくふ
活発	かっぱつ
叶う	かなう
叶える	かなえる
株式	かぶしき
刊行	かんこう
勧告	かんこく
勧誘	かんゆう
耐える	たえる
堪える	たえる
官僚	かんりょう
寛容	かんよう
干渉	かんしょう
幹線	かんせん
幹部	かんぶ
感慨	かんがい
感触	かんしょく
感染	かんせん
慣行	かんこう
慣習	かんしゅう
換算	かんさん
歓声	かんせい
監視	かんし
看護	かんご
簡易	かんい
簡素	かんそ
緩める	ゆるめる
緩やか	ゆるやか
緩和	かんわ
観	かん
観点	かんてん
貫く	つらぬく
還元	かんげん
関税	かんぜい
関与	かんよ
頑固	がんこ
企画	きかく
危機	きき
喜劇	きげき
基金	ききん
既婚	きこん
期日	きじつ
機構	きこう
気軽	きがる
気質	きしつ
気象	きしょう
祈り	いのり
規格	きかく
規制	きせい
規定	きてい
規模	きぼ
規約	きやく
記す	しるす
記載	きさい
記述	きじゅつ
貴族	きぞく
起点	きてん
軌道	きどう
偽造	ぎぞう
戯曲	ぎきょく
技	わざ
技能	ぎのう
犠牲	ぎせい
疑惑	ぎわく
義理	ぎり
議案	ぎあん
議決	ぎけつ
議題	ぎだい
客観	きゃっかん
脚本	きゃくほん
逆転	ぎゃくてん
休める	やすめる
及ぶ	およぶ
宮殿	きゅうでん
弓	ゆみ
救い	すくい
救援	きゅうえん
救済	きゅうさい
究極	きゅうきょく
給食	きゅうしょく
居住	きょじゅう
拒否	きょひ
許容	きょよう
距離	きょり
漁船	ぎょせん
享受	きょうじゅ
共感	きょうかん
協会	きょうかい
協議	きょうぎ
協調	きょうちょう
協定	きょうてい
強める	つよめる
強硬	きょうこう
強行	きょうこう
強制	きょうせい
強烈	きょうれつ
教え	おしえ
教科	きょうか
教訓	きょうくん
教材	きょうざい
脅迫	きょうはく
郷土	きょうど
驚き	おどろき
驚異	きょうい
業者	ぎょうしゃ
業績	ぎょうせき
業務	ぎょうむ
極めて	きわめて
極端	きょくたん
勤務	きんむ
勤労	きんろう
均衡	きんこう
緊急	きんきゅう
近郊	きんこう
区	く
区間	くかん
区切り	くぎり
空間	くうかん
群	ぐん
軍事	ぐんじ
軍備	ぐんび
傾ける	かたむける
傾斜	けいしゃ
刑	けい
契機	けいき
形成	けいせい
形態	けいたい
掲げる	かかげる
掲載	けいさい
携帯	けいたい
系	けい
経る	へる
経緯	けいい
経過	けいか
経費	けいひ
経歴	けいれき
経路	けいろ
茎	くき
警戒	けいかい
軽減	けいげん
劇団	げきだん
激励	げきれい
欠く	かく
決意	けつい
決議	けつぎ
決算	けっさん
決勝	けっしょう
決断	けつだん
結核	けっかく
結晶	けっしょう
結成	けっせい
結束	けっそく
血管	けっかん
健全	けんぜん
圏	けん
検事	けんじ
権威	けんい
権限	けんげん
権力	けんりょく
見地	けんち
基	もと
元年	がんねん
原型	げんけい
原作	げんさく
原子	げんし
原則	げんそく
原点	げんてん
原爆	げんばく
原油	げんゆ
厳密	げんみつ
減少	げんしょう
源	みなもと
現行	げんこう
現地	げんち
言論	げんろん
限定	げんてい
個性	こせい
個別	こべつ
古代	こだい
固める	かためる
固定	こてい
固有	こゆう
孤児	こじ
孤独	こどく
孤立	こりつ
戸籍	こせき
故	こ
故人	こじん
後退	こうたい
護衛	ごえい
交互	こうご
交渉	こうしょう
交付	こうふ
公	おおやけ
公演	こうえん
公然	こうぜん
公団	こうだん
公認	こうにん
公募	こうぼ
公用	こうよう
公立	こうりつ
効率	こうりつ
口頭	こうとう
向上	こうじょう
いい加減	いいかげん
好ましい	このましい
好意	こうい
好調	こうちょう
好評	こうひょう
工学	こうがく
工作	こうさく
巧み	たくみ
巧妙	こうみょう
抗議	こうぎ
拘束	こうそく
控える	ひかえる
控除	こうじょ
構える	かまえる
構想	こうそう
洪水	こうずい
耕作	こうさく
考古学	こうこがく
航海	こうかい
行為	こうい
行進	こうしん
行政	ぎょうせい
講習	こうしゅう
購入	こうにゅう
鉱業	こうぎょう
鉱山	こうざん
高まる	たかまる
高原	こうげん
合意	ごうい
合間	あいま
合唱	がっしょう
合成	ごうせい
合致	がっち
国交	こっこう
国産	こくさん
国防	こくぼう
国有	こくゆう
国連	こくれん
黒字	くろじ
込める	こめる
昆虫	こんちゅう
根拠	こんきょ
根本	こんぽん
根底	こんてい
差額	さがく
詐欺	さぎ
再会	さいかい
再建	さいけん
再現	さいげん
再生	さいせい
再発	さいはつ
最善	さいぜん
採決	さいけつ
採算	さいさん
採択	さいたく
採用	さいよう
栽培	さいばい
災害	さいがい
細菌	さいきん
細胞	さいぼう
裁く	さばく
在庫	ざいこ
財	ざい
財源	ざいげん
財政	ざいせい
作	さく
作戦	さくせん
作用	さよう
削減	さくげん
策	さく
雑貨	ざっか
参議院	さんぎいん
参照	さんしょう
山岳	さんがく
産物	さんぶつ
酸	さん
酸化	さんか
残高	ざんだか
残酷	ざんこく
仕上がり	しあがり
仕様	しよう
使命	しめい
司法	しほう
始末	しまつ
志	こころざし
志向	しこう
志望	しぼう
思考	しこう
指揮	しき
指摘	してき
指令	しれい
支持	しじ
施設	しせつ
死刑	しけい
脂肪	しぼう
視覚	しかく
視察	しさつ
視点	してん
視野	しや
資格	しかく
資金	しきん
資産	しさん
賜る	たまわる
雌	めす
飼育	しいく
歯科	しか
事項	じこう
事前	じぜん
事柄	ことがら
持続	じぞく
時差	じさ
治安	ちあん
治療	ちりょう
磁気	じき
自覚	じかく
自己	じこ
自在	じざい
自主	じしゅ
自立	じりつ
辞職	じしょく
辞退	じたい
軸	じく
質疑	しつぎ
実家	じっか
実践	じっせん
実態	じったい
芝	しば
斜面	しゃめん
若干	じゃっかん
弱	じゃく
主	ぬし
主演	しゅえん
主権	しゅけん
主催	しゅさい
主食	しゅしょく
主人公	しゅじんこう
主体	しゅたい
主題	しゅだい
主導	しゅどう
主任	しゅにん
取り巻く	とりまく
取り除く	とりのぞく
取り付ける	とりつける
取材	しゅざい
守備	しゅび
手軽	てがる
手元	てもと
手順	てじゅん
手法	しゅほう
狩り	かり
趣	おもむき
趣旨	しゅし
首脳	しゅのう
受け止める	うけとめる
受け入れ	うけいれ
樹木	じゅもく
樹立	じゅりつ
収益	しゅうえき
収支	しゅうし
収容	しゅうよう
周期	しゅうき
就業	しゅうぎょう
修了	しゅうりょう
終始	しゅうし
衆議院	しゅうぎいん
襲う	おそう
襲撃	しゅうげき
集計	しゅうけい
住	じゅう
充実	じゅうじつ
従事	じゅうじ
従来	じゅうらい
柔軟	じゅうなん
宿命	しゅくめい
塾	じゅく
出演	しゅつえん
出血	しゅっけつ
出現	しゅつげん
出産	しゅっさん
出世	しゅっせ
出動	しゅつどう
出費	しゅっぴ
出品	しゅっぴん
盾	たて
処置	しょち
処罰	しょばつ
処分	しょぶん
所在	しょざい
所持	しょじ
所属	しょぞく
所定	しょてい
所得	しょとく
所有	しょゆう
庶民	しょみん
書評	しょひょう
諸君	しょくん
女史	じょし
除外	じょがい
勝手	かって
勝利	しょうり
奨励	しょうれい
小児科	しょうにか
小切手	こぎって
小柄	こがら
承諾	しょうだく
昇進	しょうしん
沼	ぬま
照明	しょうめい
症	しょう
衝撃	しょうげき
証拠	しょうこ
証言	しょうげん
証人	しょうにん
詳細	しょうさい
象徴	しょうちょう
障る	さわる
上がり	あがり
上位	じょうい
上演	じょうえん
上空	じょうくう
上昇	じょうしょう
上陸	じょうりく
丈	たけ
情	じょう
情勢	じょうせい
情熱	じょうねつ
条約	じょうやく
譲歩	じょうほ
職員	しょくいん
職務	しょくむ
色彩	しきさい
信者	しんじゃ
審議	しんぎ
審査	しんさ
心情	しんじょう
心地	ここち
心中	しんじゅう
振り返る	ふりかえる
振興	しんこう
振動	しんどう
新興	しんこう
新婚	しんこん
新人	しんじん
新築	しんちく
新入生	しんにゅうせい
深める	ふかめる
申告	しんこく
真珠	しんじゅ
真相	しんそう
真理	しんり
紳士	しんし
親しむ	したしむ
親善	しんぜん
診療	しんりょう
身の回り	みのまわり
進化	しんか
進行	しんこう
進出	しんしゅつ
進展	しんてん
人格	じんかく
人材	じんざい
人質	ひとじち
人体	じんたい
人柄	ひとがら
人民	じんみん
迅速	じんそく
推進	すいしん
水田	すいでん
世帯	せたい
世代	せだい
是正	ぜせい
制	せい
制裁	せいさい
制定	せいてい
制服	せいふく
制約	せいやく
勢力	せいりょく
成り立つ	なりたつ
成果	せいか
成熟	せいじゅく
政権	せいけん
政策	せいさく
整える	ととのえる
正解	せいかい
正規	せいき
正義	せいぎ
正常	せいじょう
正体	しょうたい
正当	せいとう
生涯	しょうがい
盛る	もる
精密	せいみつ
聖書	せいしょ
声明	せいめい
誠実	せいじつ
青春	せいしゅん
静止	せいし
税務署	ぜいむしょ
責務	せきむ
赤字	あかじ
切ない	せつない
切実	せつじつ
接触	せっしょく
折	おり
設置	せっち
設定	せってい
設立	せつりつ
節	せつ
説く	とく
仙	せん
先行	せんこう
先着	せんちゃく
占領	せんりょう
宣言	せんげん
戦術	せんじゅつ
戦闘	せんとう
戦力	せんりょく
繊維	せんい
船舶	せんぱく
選挙	せんきょ
選考	せんこう
鮮やか	あざやか
前提	ぜんてい
前例	ぜんれい
措置	そち
素材	そざい
素朴	そぼく
組み合わせる	くみあわせる
組み込む	くみこむ
訴訟	そしょう
阻む	はばむ
阻止	そし
僧	そう
創刊	そうかん
創造	そうぞう
創立	そうりつ
壮大	そうだい
捜査	そうさ
捜索	そうさく
操縦	そうじゅう
争い	あらそい
相応しい	ふさわしい
相場	そうば
相対	そうたい
総会	そうかい
装飾	そうしょく
装備	そうび
走行	そうこう
送金	そうきん
騒動	そうどう
像	ぞう
増強	ぞうきょう
増進	ぞうしん
促進	そくしん
側面	そくめん
速やか	すみやか
存続	そんぞく
損失	そんしつ
他方	たほう
多様	たよう
妥協	だきょう
打開	だかい
打撃	だげき
体格	たいかく
体験	たいけん
体力	たいりょく
対応	たいおう
対決	たいけつ
対抗	たいこう
対処	たいしょ
対談	たいだん
対等	たいとう
対面	たいめん
対話	たいわ
待遇	たいぐう
待望	たいぼう
態勢	たいせい
退職	たいしょく
台本	だいほん
大衆	たいしゅう
大胆	だいたん
大幅	おおはば
大方	おおかた
達成	たっせい
脱出	だっしゅつ
脱退	だったい
単一	たんいつ
単調	たんちょう
単独	たんどく
嘆く	なげく
炭素	たんそ
短歌	たんか
短縮	たんしゅく
短大	たんだい
団結	だんけつ
弾力	だんりょく
断言	だんげん
知的	ちてき
地形	ちけい
地元	じもと
地獄	じごく
地主	じぬし
恥	はじ
築く	きずく
畜産	ちくさん
蓄積	ちくせき
秩序	ちつじょ
着工	ちゃっこう
着目	ちゃくもく
着陸	ちゃくりく
中継	ちゅうけい
中枢	ちゅうすう
中断	ちゅうだん
中毒	ちゅうどく
中立	ちゅうりつ
抽選	ちゅうせん
著書	ちょしょ
著名	ちょめい
徴収	ちょうしゅう
挑戦	ちょうせん
潮	しお
腸	ちょう
調べ	しらべ
調印	ちょういん
調停	ちょうてい
調理	ちょうり
調和	ちょうわ
長官	ちょうかん
長編	ちょうへん
直面	ちょくめん
沈黙	ちんもく
賃金	ちんぎん
津波	つなみ
墜落	ついらく
追い込む	おいこむ
追及	ついきゅう
追跡	ついせき
追放	ついほう
痛感	つうかん
通常	つうじょう
停滞	ていたい
堤防	ていぼう
定める	さだめる
定義	ていぎ
定年	ていねん
提供	ていきょう
提携	ていけい
提示	ていじ
訂正	ていせい
摘む	つむ
的	まと
適応	てきおう
鉄鋼	てっこう
天	てん
天井	てんじょう
天下	てんか
天国	てんごく
天体	てんたい
展示	てんじ
展望	てんぼう
転じる	てんじる
転換	てんかん
転勤	てんきん
転落	てんらく
点検	てんけん
伝説	でんせつ
伝達	でんたつ
田園	でんえん
電源	でんげん
吐く	つく
徒歩	とほ
斗	と
登校	とうこう
登録	とうろく
途上	とじょう
土台	どだい
土俵	どひょう
土木	どぼく
倒産	とうさん
投資	とうし
投入	とうにゅう
棟	とう
当て	あて
当選	とうせん
統合	とうごう
統治	とうち
統制	とうせい
到達	とうたつ
討議	とうぎ
討論	とうろん
踏まえる	ふまえる
逃走	とうそう
逃亡	とうぼう
陶器	とうき
動き	うごき
動員	どういん
動機	どうき
動向	どうこう
動揺	どうよう
同居	どうきょ
同士	どうし
同志	どうし
同情	どうじょう
同調	どうちょう
導く	みちびく
導入	どうにゅう
道場	どうじょう
得点	とくてん
特許	とっきょ
特権	とっけん
特産	とくさん
特集	とくしゅう
特有	とくゆう
独裁	どくさい
独自	どくじ
独占	どくせん
突破	とっぱ
内閣	ないかく
内緒	ないしょ
内心	ないしん
内蔵	ないぞう
内部	ないぶ
内訳	うちわけ
内陸	ないりく
難	なん
肉体	にくたい
日の丸	ひのまる
乳	ちち
入手	にゅうしゅ
入賞	にゅうしょう
入浴	にゅうよく
尿	にょう
任す	まかす
任務	にんむ
任命	にんめい
妊娠	にんしん
認識	にんしき
熱意	ねつい
念	ねん
念願	ねんがん
燃焼	ねんしょう
燃料	ねんりょう
悩ます	なやます
納入	のうにゅう
脳	のう
農場	のうじょう
農地	のうち
把握	はあく
派	は
派遣	はけん
破壊	はかい
廃棄	はいき
廃止	はいし
排除	はいじょ
排水	はいすい
敗戦	はいせん
敗北	はいぼく
背景	はいけい
背後	はいご
肺	はい
配給	はいきゅう
配置	はいち
配布	はいふ
配分	はいぶん
配慮	はいりょ
倍率	ばいりつ
賠償	ばいしょう
迫害	はくがい
爆弾	ばくだん
爆破	ばくは
発掘	はっくつ
発言	はつげん
発作	ほっさ
発生	はっせい
発病	はつびょう
罰	ばつ
判決	はんけつ
判定	はんてい
半端	はんぱ
反応	はんのう
反響	はんきょう
反撃	はんげき
反発	はんぱつ
反乱	はんらん
班	はん
繁栄	はんえい
繁殖	はんしょく
晩年	ばんねん
否決	ひけつ
彼等	かれら
悲観	ひかん
悲惨	ひさん
悲鳴	ひめい
扉	とびら
比重	ひじゅう
比率	ひりつ
比例	ひれい
疲労	ひろう
秘書	ひしょ
避難	ひなん
非行	ひこう
尾	お
美	び
美術	びじゅつ
匹敵	ひってき
票	ひょう
描写	びょうしゃ
苗	なえ
品質	ひんしつ
品種	ひんしゅ
浜	はま
貧困	ひんこん
頻繁	ひんぱん
敏感	びんかん
不可欠	ふかけつ
不況	ふきょう
不景気	ふけいき
不在	ふざい
不審	ふしん
不振	ふしん
不調	ふちょう
不当	ふとう
不動産	ふどうさん
不服	ふふく
不明	ふめい
不良	ふりょう
富	とみ
扶養	ふよう
腐敗	ふはい
負う	おう
負債	ふさい
負傷	ふしょう
負担	ふたん
赴く	おもむく
赴任	ふにん
武装	ぶそう
武力	ぶりょく
舞う	まう
部下	ぶか
部門	ぶもん
封鎖	ふうさ
風俗	ふうぞく
風土	ふうど
復活	ふっかつ
復旧	ふっきゅう
復興	ふっこう
福	ふく
福祉	ふくし
複合	ふくごう
覆す	くつがえす
物資	ぶっし
物体	ぶったい
分散	ぶんさん
分子	ぶんし
分担	ぶんたん
分配	ぶんぱい
分離	ぶんり
分裂	ぶんれつ
紛争	ふんそう
文化財	ぶんかざい
兵器	へいき
兵士	へいし
平常	へいじょう
柄	え
並びに	ならびに
閉鎖	へいさ
偏	へん
偏見	へんけん
変革	へんかく
変遷	へんせん
変動	へんどう
返還	へんかん
返済	へんさい
便宜	べんぎ
弁	べん
弁護	べんご
弁論	べんろん
保つ	たもつ
保育	ほいく
保管	ほかん
保険	ほけん
保護	ほご
保守	ほしゅ
捕獲	ほかく
捕虜	ほりょ
補給	ほきゅう
補強	ほきょう
補充	ほじゅう
補助	ほじょ
補償	ほしょう
穂	ほ
募る	つのる
募金	ぼきん
母校	ぼこう
母国	ぼこく
報酬	ほうしゅう
報道	ほうどう
奉仕	ほうし
崩壊	ほうかい
抱っこ	だっこ
放り込む	ほうりこむ
放棄	ほうき
放射能	ほうしゃのう
放出	ほうしゅつ
方策	ほうさく
方式	ほうしき
法案	ほうあん
法学	ほうがく
法廷	ほうてい
砲	ほう
妨害	ぼうがい
暴動	ぼうどう
暴力	ぼうりょく
冒頭	ぼうとう
膨張	ぼうちょう
防衛	ぼうえい
牧師	ぼくし
本音	ほんね
本格	ほんかく
本館	ほんかん
本国	ほんごく
本質	ほんしつ
本場	ほんば
本体	ほんたい
本名	ほんみょう
麻	あさ
埋める	うずめる
埋め込む	うめこむ
膜	まく
末	まつ
満たす	みたす
味わい	あじわい
味覚	みかく
未だ	いまだ
未知	みち
未定	みてい
密接	みっせつ
密度	みつど
民謡	みんよう
無言	むごん
無効	むこう
無線	むせん
無断	むだん
無難	ぶなん
無念	むねん
無用	むよう
名称	めいしょう
名簿	めいぼ
名誉	めいよ
免除	めんじょ
面会	めんかい
模型	もけい
模索	もさく
猛烈	もうれつ
問い合わせる	といあわせる
問う	とう
野外	やがい
野心	やしん
野生	やせい
野党	やとう
矢	や
役場	やくば
役職	やくしょく
優	ゆう
優位	ゆうい
優勢	ゆうせい
優先	ゆうせん
幽霊	ゆうれい
有益	ゆうえき
有機	ゆうき
有望	ゆうぼう
有力	ゆうりょく
誘導	ゆうどう
融資	ゆうし
予め	あらかじめ
予感	よかん
予想	よそう
余地	よち
与党	よとう
預金	よきん
様式	ようしき
様相	ようそう
用紙	ようし
用品	ようひん
要する	ようする
要因	よういん
要請	ようせい
要望	ようぼう
養成	ようせい
抑圧	よくあつ
抑制	よくせい
欲	よく
欲望	よくぼう
落ち込む	おちこむ
濫用	らんよう
利子	りし
利息	りそく
利点	りてん
立体	りったい
立法	りっぽう
流通	りゅうつう
旅客	りょかく
了解	りょうかい
両立	りょうりつ
良好	りょうこう
良識	りょうしき
良質	りょうしつ
領域	りょういき
領土	りょうど
林業	りんぎょう
類	るい
類似	るいじ
暦	こよみ
恋愛	れんあい
連休	れんきゅう
連帯	れんたい
連中	れんちゅう
連日	れんじつ
連邦	れんぽう
連盟	れんめい
露	つゆ
露骨	ろこつ
朗読	ろうどく
論議	ろんぎ
論理	ろんり
惑星	わくせい
枠	わく
駆ける	かける
依存	いぞん
円滑	えんかつ
音色	ねいろ
幹	みき
管	かん
共存	きょうぞん
溝	みぞ
合併	がっぺい
施行	しこう
出生	しゅっしょう
情緒	じょうちょ
誠	まこと
早急	そうきゅう
発足	ほっそく
避ける	よける
描く	かく
文書	ぶんしょ
墓地	ぼち
本文	ほんぶん
万能	ばんのう
問屋	とんや
言い訳	いいわけ
生かす	いかす
育成	いくせい
意向	いこう
意欲	いよく
威力	いりょく
運送	うんそう
箇所	かしょ
傍ら	かたわら
肝心	かんじん
起源	きげん
規範	きはん
綺麗	きれい
区画	くかく
小売	こうり
個々	ここ
収集	しゅうしゅう
侵略	しんりゃく
専用	せんよう
総合	そうごう
添える	そえる
建前	たてまえ
探検	たんけん
貯蓄	ちょちく
手当	てあて
尊い	とうとい
時折	ときおり
届	とどけ
取扱	とりあつかい
取り締まり	とりしまり
取引	とりひき
堂々	どうどう
同盟	どうめい
並	なみ
値引き	ねびき
図る	はかる
華やか	はなやか
引き上げる	ひきあげる
附属	ふぞく
普遍	ふへん
保障	ほしょう
勝る	まさる
麻酔	ますい
末期	まっき
見通し	みとおし
見なす	みなす
民族	みんぞく
民俗	みんぞく
申込	もうしこみ
漏れる	もれる
屋敷	やしき
世	よ
養護	ようご
世論	せろん
理屈	りくつ
略奪	りゃくだつ
了承	りょうしょう
割	わり
汚れ	よごれ
密か	ひそか
衣類	いるい
共和	きょうわ
行ける	いける
碑	いしぶみ
菌	きん
芸	げい
隊	たい
官	かん
強	きょう
苦	く
書	しょ
異	い
条	じょう
寄り	より
当	とう
意	い
